category,Relevant by ASReview LAB,Random relevant
17320,300,171
17321,300,171
17322,300,171
17323,300,171
17324,300,171
17325,300,171
17326,300,171
17327,300,171
17328,300,171
17329,300,171
17330,300,171
17331,300,171
17332,300,171
17333,300,171
17334,300,171
17335,300,171
17336,300,171
17337,300,171
17338,300,171
17339,300,171
17340,300,171
17341,300,171
17342,300,171
17343,300,171
17344,300,171
17345,300,171
17346,300,171
17347,300,171
17348,300,171
17349,300,171
17350,300,171
17351,300,172
17352,300,172
17353,300,172
17354,300,172
17355,300,172
17356,300,172
17357,300,172
17358,300,172
17359,300,172
17360,300,172
17361,300,172
17362,300,172
17363,300,172
17364,300,172
17365,300,172
17366,300,172
17367,300,172
17368,300,172
17369,300,172
17370,300,172
17371,300,172
17372,300,172
17373,300,172
17374,300,172
17375,300,172
17376,300,172
17377,300,172
17378,300,172
17379,300,172
17380,300,172
17381,300,172
17382,300,172
17383,300,172
17384,300,172
17385,300,172
17386,300,172
17387,300,172
17388,300,172
17389,300,172
17390,300,172
17391,300,172
17392,300,172
17393,300,172
17394,300,172
17395,300,172
17396,300,172
17397,300,172
17398,300,172
17399,300,172
17400,300,172
17401,300,172
17402,300,172
17403,300,172
17404,300,172
17405,300,172
17406,300,172
17407,300,172
17408,300,172
17409,300,172
17410,300,172
17411,300,172
17412,300,172
17413,300,172
17414,300,172
17415,300,172
17416,300,172
17417,300,172
17418,300,172
17419,300,172
17420,300,172
17421,300,172
17422,300,172
17423,300,172
17424,300,172
17425,300,172
17426,300,172
17427,300,172
17428,300,172
17429,300,172
17430,300,172
17431,300,172
17432,300,172
17433,300,172
17434,300,172
17435,300,172
17436,300,172
17437,300,172
17438,300,172
17439,300,172
17440,300,172
17441,300,172
17442,300,172
17443,300,172
17444,300,172
17445,300,172
17446,300,172
17447,300,172
17448,300,172
17449,300,172
17450,300,172
17451,300,172
17452,300,173
17453,300,173
17454,300,173
17455,300,173
17456,300,173
17457,300,173
17458,300,173
17459,300,173
17460,300,173
17461,300,173
17462,300,173
17463,300,173
17464,300,173
17465,300,173
17466,300,173
17467,300,173
17468,300,173
17469,300,173
17470,300,173
17471,300,173
17472,300,173
17473,300,173
17474,300,173
17475,300,173
17476,300,173
17477,300,173
17478,300,173
17479,300,173
17480,300,173
17481,300,173
17482,300,173
17483,300,173
17484,300,173
17485,300,173
17486,300,173
17487,300,173
17488,300,173
17489,300,173
17490,300,173
17491,300,173
17492,300,173
17493,300,173
17494,300,173
17495,300,173
17496,300,173
17497,300,173
17498,300,173
17499,300,173
17500,300,173
17501,300,173
17502,300,173
17503,300,173
17504,300,173
17505,300,173
17506,300,173
17507,300,173
17508,300,173
17509,300,173
17510,300,173
17511,300,173
17512,300,173
17513,300,173
17514,300,173
17515,300,173
17516,300,173
17517,300,173
17518,300,173
17519,300,173
17520,300,173
17521,300,173
17522,300,173
17523,300,173
17524,300,173
17525,300,173
17526,300,173
17527,300,173
17528,300,173
17529,300,173
17530,300,173
17531,300,173
17532,300,173
17533,300,173
17534,300,173
17535,300,173
17536,300,173
17537,300,173
17538,300,173
17539,300,173
17540,300,173
17541,300,173
17542,300,173
17543,300,173
17544,300,173
17545,300,173
17546,300,173
17547,300,173
17548,300,173
17549,300,173
17550,300,173
17551,300,173
17552,300,173
17553,300,174
17554,300,174
17555,300,174
17556,300,174
17557,300,174
17558,300,174
17559,300,174
17560,300,174
17561,300,174
17562,300,174
17563,300,174
17564,300,174
17565,300,174
17566,300,174
17567,300,174
17568,300,174
17569,300,174
17570,300,174
17571,300,174
17572,300,174
17573,300,174
17574,300,174
17575,300,174
17576,300,174
17577,300,174
17578,300,174
17579,300,174
17580,300,174
17581,300,174
17582,300,174
17583,300,174
17584,300,174
17585,300,174
17586,300,174
17587,300,174
17588,300,174
17589,300,174
17590,300,174
17591,300,174
17592,300,174
17593,300,174
17594,300,174
17595,300,174
17596,300,174
17597,300,174
17598,300,174
17599,300,174
17600,300,174
17601,300,174
17602,300,174
17603,300,174
17604,300,174
17605,300,174
17606,300,174
17607,300,174
17608,300,174
17609,300,174
17610,300,174
17611,300,174
17612,300,174
17613,300,174
17614,300,174
17615,300,174
17616,300,174
17617,300,174
17618,300,174
17619,300,174
17620,300,174
17621,300,174
17622,300,174
17623,300,174
17624,300,174
17625,300,174
17626,300,174
17627,300,174
17628,300,174
17629,300,174
17630,300,174
17631,300,174
17632,300,174
17633,300,174
17634,300,174
17635,300,174
17636,300,174
17637,300,174
17638,300,174
17639,300,174
17640,300,174
17641,300,174
17642,300,174
17643,300,174
17644,300,174
17645,300,174
17646,300,174
17647,300,174
17648,300,174
17649,300,174
17650,300,174
17651,300,174
17652,300,174
17653,300,174
17654,300,175
17655,300,175
17656,300,175
17657,300,175
17658,300,175
17659,300,175
17660,300,175
17661,300,175
17662,300,175
17663,300,175
17664,300,175
17665,300,175
17666,300,175
17667,300,175
17668,300,175
17669,300,175
17670,300,175
17671,300,175
17672,300,175
17673,300,175
17674,300,175
17675,300,175
17676,300,175
17677,300,175
17678,300,175
17679,300,175
17680,300,175
17681,300,175
17682,300,175
17683,300,175
17684,300,175
17685,300,175
17686,300,175
17687,300,175
17688,300,175
17689,300,175
17690,300,175
17691,300,175
17692,300,175
17693,300,175
17694,300,175
17695,300,175
17696,300,175
17697,300,175
17698,300,175
17699,300,175
17700,300,175
17701,300,175
17702,300,175
17703,300,175
17704,300,175
17705,300,175
17706,300,175
17707,300,175
17708,300,175
17709,300,175
17710,300,175
17711,300,175
17712,300,175
17713,300,175
17714,300,175
17715,300,175
17716,300,175
17717,300,175
17718,300,175
17719,300,175
17720,300,175
17721,300,175
17722,300,175
17723,300,175
17724,300,175
17725,300,175
17726,300,175
17727,300,175
17728,300,175
17729,300,175
17730,300,175
17731,300,175
17732,300,175
17733,300,175
17734,300,175
17735,300,175
17736,300,175
17737,300,175
17738,300,175
17739,300,175
17740,300,175
17741,300,175
17742,300,175
17743,300,175
17744,300,175
17745,300,175
17746,300,175
17747,300,175
17748,300,175
17749,300,175
17750,300,175
17751,300,175
17752,300,175
17753,300,175
17754,300,175
17755,300,176
17756,300,176
17757,300,176
17758,300,176
17759,300,176
17760,300,176
17761,300,176
17762,300,176
17763,300,176
17764,300,176
17765,300,176
17766,300,176
17767,300,176
17768,300,176
17769,300,176
17770,300,176
17771,300,176
17772,300,176
17773,300,176
17774,300,176
17775,300,176
17776,300,176
17777,300,176
17778,300,176
17779,300,176
17780,300,176
17781,300,176
17782,300,176
17783,300,176
17784,300,176
17785,300,176
17786,300,176
17787,300,176
17788,300,176
17789,300,176
17790,300,176
17791,300,176
17792,300,176
17793,300,176
17794,300,176
17795,300,176
17796,300,176
17797,300,176
17798,300,176
17799,300,176
17800,300,176
17801,300,176
17802,300,176
17803,300,176
17804,300,176
17805,300,176
17806,300,176
17807,300,176
17808,300,176
17809,300,176
17810,300,176
17811,300,176
17812,300,176
17813,300,176
17814,300,176
17815,300,176
17816,300,176
17817,300,176
17818,300,176
17819,300,176
17820,300,176
17821,300,176
17822,300,176
17823,300,176
17824,300,176
17825,300,176
17826,300,176
17827,300,176
17828,300,176
17829,300,176
17830,300,176
17831,300,176
17832,300,176
17833,300,176
17834,300,176
17835,300,176
17836,300,176
17837,300,176
17838,300,176
17839,300,176
17840,300,176
17841,300,176
17842,300,176
17843,300,176
17844,300,176
17845,300,176
17846,300,176
17847,300,176
17848,300,176
17849,300,176
17850,300,176
17851,300,176
17852,300,176
17853,300,176
17854,300,176
17855,300,176
17856,300,177
17857,300,177
17858,300,177
17859,300,177
17860,300,177
17861,300,177
17862,300,177
17863,300,177
17864,300,177
17865,300,177
17866,300,177
17867,300,177
17868,300,177
17869,300,177
17870,300,177
17871,300,177
17872,300,177
17873,300,177
17874,300,177
17875,300,177
17876,300,177
17877,300,177
17878,300,177
17879,300,177
17880,300,177
17881,300,177
17882,300,177
17883,300,177
17884,300,177
17885,300,177
17886,300,177
17887,300,177
17888,300,177
17889,300,177
17890,300,177
17891,300,177
17892,300,177
17893,300,177
17894,300,177
17895,300,177
17896,300,177
17897,300,177
17898,300,177
17899,300,177
17900,300,177
17901,300,177
17902,300,177
17903,300,177
17904,300,177
17905,300,177
17906,300,177
17907,300,177
17908,300,177
17909,300,177
17910,300,177
17911,300,177
17912,300,177
17913,300,177
17914,300,177
17915,300,177
17916,300,177
17917,300,177
17918,300,177
17919,300,177
17920,300,177
17921,300,177
17922,300,177
17923,300,177
17924,300,177
17925,300,177
17926,300,177
17927,300,177
17928,300,177
17929,300,177
17930,300,177
17931,300,177
17932,300,177
17933,300,177
17934,300,177
17935,300,177
17936,300,177
17937,300,177
17938,300,177
17939,300,177
17940,300,177
17941,300,177
17942,300,177
17943,300,177
17944,300,177
17945,300,177
17946,300,177
17947,300,177
17948,300,177
17949,300,177
17950,300,177
17951,300,177
17952,300,177
17953,300,177
17954,300,177
17955,300,177
17956,300,177
17957,300,177
17958,300,178
17959,300,178
17960,300,178
17961,300,178
17962,300,178
17963,300,178
17964,300,178
17965,300,178
17966,300,178
17967,300,178
17968,300,178
17969,300,178
17970,300,178
17971,300,178
17972,300,178
17973,300,178
17974,300,178
17975,300,178
17976,300,178
17977,300,178
17978,300,178
17979,300,178
17980,300,178
17981,300,178
17982,300,178
17983,300,178
17984,300,178
17985,300,178
17986,300,178
17987,300,178
17988,300,178
17989,300,178
17990,300,178
17991,300,178
17992,300,178
17993,300,178
17994,300,178
17995,300,178
17996,300,178
17997,300,178
17998,300,178
17999,300,178
18000,300,178
18001,300,178
18002,300,178
18003,300,178
18004,300,178
18005,300,178
18006,300,178
18007,300,178
18008,300,178
18009,300,178
18010,300,178
18011,300,178
18012,300,178
18013,300,178
18014,300,178
18015,300,178
18016,300,178
18017,300,178
18018,300,178
18019,300,178
18020,300,178
18021,300,178
18022,300,178
18023,300,178
18024,300,178
18025,300,178
18026,300,178
18027,300,178
18028,300,178
18029,300,178
18030,300,178
18031,300,178
18032,300,178
18033,300,178
18034,300,178
18035,300,178
18036,300,178
18037,300,178
18038,300,178
18039,300,178
18040,300,178
18041,300,178
18042,300,178
18043,300,178
18044,300,178
18045,300,178
18046,300,178
18047,300,178
18048,300,178
18049,300,178
18050,300,178
18051,300,178
18052,300,178
18053,300,178
18054,300,178
18055,300,178
18056,300,178
18057,300,178
18058,300,178
18059,300,179
18060,300,179
18061,300,179
18062,300,179
18063,300,179
18064,300,179
18065,300,179
18066,300,179
18067,300,179
18068,300,179
18069,300,179
18070,300,179
18071,300,179
18072,300,179
18073,300,179
18074,300,179
18075,300,179
18076,300,179
18077,300,179
18078,300,179
18079,300,179
18080,300,179
18081,300,179
18082,300,179
18083,300,179
18084,300,179
18085,300,179
18086,300,179
18087,300,179
18088,300,179
18089,300,179
18090,300,179
18091,300,179
18092,300,179
18093,300,179
18094,300,179
18095,300,179
18096,300,179
18097,300,179
18098,300,179
18099,300,179
18100,300,179
18101,300,179
18102,300,179
18103,300,179
18104,300,179
18105,300,179
18106,300,179
18107,300,179
18108,300,179
18109,300,179
18110,300,179
18111,300,179
18112,300,179
18113,300,179
18114,300,179
18115,300,179
18116,300,179
18117,300,179
18118,300,179
18119,300,179
18120,300,179
18121,300,179
18122,300,179
18123,300,179
18124,300,179
18125,300,179
18126,300,179
18127,300,179
18128,300,179
18129,300,179
18130,300,179
18131,300,179
18132,300,179
18133,300,179
18134,300,179
18135,300,179
18136,300,179
18137,300,179
18138,300,179
18139,300,179
18140,300,179
18141,300,179
18142,300,179
18143,300,179
18144,300,179
18145,300,179
18146,300,179
18147,300,179
18148,300,179
18149,300,179
18150,300,179
18151,300,179
18152,300,179
18153,300,179
18154,300,179
18155,300,179
18156,300,179
18157,300,179
18158,300,179
18159,300,179
18160,300,180
18161,300,180
18162,300,180
18163,300,180
18164,300,180
18165,300,180
18166,300,180
18167,300,180
18168,300,180
18169,300,180
18170,300,180
18171,300,180
18172,300,180
18173,300,180
18174,300,180
18175,300,180
18176,300,180
18177,300,180
18178,300,180
18179,300,180
18180,300,180
18181,300,180
18182,300,180
18183,300,180
18184,300,180
18185,300,180
18186,300,180
18187,300,180
18188,300,180
18189,300,180
18190,300,180
18191,300,180
18192,300,180
18193,300,180
18194,300,180
18195,300,180
18196,300,180
18197,300,180
18198,300,180
18199,300,180
18200,300,180
18201,300,180
18202,300,180
18203,300,180
18204,300,180
18205,300,180
18206,300,180
18207,300,180
18208,300,180
18209,300,180
18210,300,180
18211,300,180
18212,300,180
18213,300,180
18214,300,180
18215,300,180
18216,300,180
18217,300,180
18218,300,180
18219,300,180
18220,300,180
18221,300,180
18222,300,180
18223,300,180
18224,300,180
18225,300,180
18226,300,180
18227,300,180
18228,300,180
18229,300,180
18230,300,180
18231,300,180
18232,300,180
18233,300,180
18234,300,180
18235,300,180
18236,300,180
18237,300,180
18238,300,180
18239,300,180
18240,300,180
18241,300,180
18242,300,180
18243,300,180
18244,300,180
18245,300,180
18246,300,180
18247,300,180
18248,300,180
18249,300,180
18250,300,180
18251,300,180
18252,300,180
18253,300,180
18254,300,180
18255,300,180
18256,300,180
18257,300,180
18258,300,180
18259,300,180
18260,300,180
18261,300,181
18262,300,181
18263,300,181
18264,300,181
18265,300,181
18266,300,181
18267,300,181
18268,300,181
18269,300,181
18270,300,181
18271,300,181
18272,300,181
18273,300,181
18274,300,181
18275,300,181
18276,300,181
18277,300,181
18278,300,181
18279,300,181
18280,300,181
18281,300,181
18282,300,181
18283,300,181
18284,300,181
18285,300,181
18286,300,181
18287,300,181
18288,300,181
18289,300,181
18290,300,181
18291,300,181
18292,300,181
18293,300,181
18294,300,181
18295,300,181
18296,300,181
18297,300,181
18298,300,181
18299,300,181
18300,300,181
18301,300,181
18302,300,181
18303,300,181
18304,300,181
18305,300,181
18306,300,181
18307,300,181
18308,300,181
18309,300,181
18310,300,181
18311,300,181
18312,300,181
18313,300,181
18314,300,181
18315,300,181
18316,300,181
18317,300,181
18318,300,181
18319,300,181
18320,300,181
18321,300,181
18322,300,181
18323,300,181
18324,300,181
18325,300,181
18326,300,181
18327,300,181
18328,300,181
18329,300,181
18330,300,181
18331,300,181
18332,300,181
18333,300,181
18334,300,181
18335,300,181
18336,300,181
18337,300,181
18338,300,181
18339,300,181
18340,300,181
18341,300,181
18342,300,181
18343,300,181
18344,300,181
18345,300,181
18346,300,181
18347,300,181
18348,300,181
18349,300,181
18350,300,181
18351,300,181
18352,300,181
18353,300,181
18354,300,181
18355,300,181
18356,300,181
18357,300,181
18358,300,181
18359,300,181
18360,300,181
18361,300,181
18362,300,182
18363,300,182
18364,300,182
18365,300,182
18366,300,182
18367,300,182
18368,300,182
18369,300,182
18370,300,182
18371,300,182
18372,300,182
18373,300,182
18374,300,182
18375,300,182
18376,300,182
18377,300,182
18378,300,182
18379,300,182
18380,300,182
18381,300,182
18382,300,182
18383,300,182
18384,300,182
18385,300,182
18386,300,182
18387,300,182
18388,300,182
18389,300,182
18390,300,182
18391,300,182
18392,300,182
18393,300,182
18394,300,182
18395,300,182
18396,300,182
18397,300,182
18398,300,182
18399,300,182
18400,300,182
18401,300,182
18402,300,182
18403,300,182
18404,300,182
18405,300,182
18406,300,182
18407,300,182
18408,300,182
18409,300,182
18410,300,182
18411,300,182
18412,300,182
18413,300,182
18414,300,182
18415,300,182
18416,300,182
18417,300,182
18418,300,182
18419,300,182
18420,300,182
18421,300,182
18422,300,182
18423,300,182
18424,300,182
18425,300,182
18426,300,182
18427,300,182
18428,300,182
18429,300,182
18430,300,182
18431,300,182
18432,300,182
18433,300,182
18434,300,182
18435,300,182
18436,300,182
18437,300,182
18438,300,182
18439,300,182
18440,300,182
18441,300,182
18442,300,182
18443,300,182
18444,300,182
18445,300,182
18446,300,182
18447,300,182
18448,300,182
18449,300,182
18450,300,182
18451,300,182
18452,300,182
18453,300,182
18454,300,182
18455,300,182
18456,300,182
18457,300,182
18458,300,182
18459,300,182
18460,300,182
18461,300,182
18462,300,182
18463,300,183
18464,300,183
18465,300,183
18466,300,183
18467,300,183
18468,300,183
18469,300,183
18470,300,183
18471,300,183
18472,300,183
18473,300,183
18474,300,183
18475,300,183
18476,300,183
18477,300,183
18478,300,183
18479,300,183
18480,300,183
18481,300,183
18482,300,183
18483,300,183
18484,300,183
18485,300,183
18486,300,183
18487,300,183
18488,300,183
18489,300,183
18490,300,183
18491,300,183
18492,300,183
18493,300,183
18494,300,183
18495,300,183
18496,300,183
18497,300,183
18498,300,183
18499,300,183
18500,300,183
18501,300,183
18502,300,183
18503,300,183
18504,300,183
18505,300,183
18506,300,183
18507,300,183
18508,300,183
18509,300,183
18510,300,183
18511,300,183
18512,300,183
18513,300,183
18514,300,183
18515,300,183
18516,300,183
18517,300,183
18518,300,183
18519,300,183
18520,300,183
18521,300,183
18522,300,183
18523,300,183
18524,300,183
18525,300,183
18526,300,183
18527,300,183
18528,300,183
18529,300,183
18530,300,183
18531,300,183
18532,300,183
18533,300,183
18534,300,183
18535,300,183
18536,300,183
18537,300,183
18538,300,183
18539,300,183
18540,300,183
18541,300,183
18542,300,183
18543,300,183
18544,300,183
18545,300,183
18546,300,183
18547,300,183
18548,300,183
18549,300,183
18550,300,183
18551,300,183
18552,300,183
18553,300,183
18554,300,183
18555,300,183
18556,300,183
18557,300,183
18558,300,183
18559,300,183
18560,300,183
18561,300,183
18562,300,183
18563,300,183
18564,300,183
18565,300,184
18566,300,184
18567,300,184
18568,300,184
18569,300,184
18570,300,184
18571,300,184
18572,300,184
18573,300,184
18574,300,184
18575,300,184
18576,300,184
18577,300,184
18578,300,184
18579,300,184
18580,300,184
18581,300,184
18582,300,184
18583,300,184
18584,300,184
18585,300,184
18586,300,184
18587,300,184
18588,300,184
18589,300,184
18590,300,184
18591,300,184
18592,300,184
18593,300,184
18594,300,184
18595,300,184
18596,300,184
18597,300,184
18598,300,184
18599,300,184
18600,300,184
18601,300,184
18602,300,184
18603,300,184
18604,300,184
18605,300,184
18606,300,184
18607,300,184
18608,300,184
18609,300,184
18610,300,184
18611,300,184
18612,300,184
18613,300,184
18614,300,184
18615,300,184
18616,300,184
18617,300,184
18618,300,184
18619,300,184
18620,300,184
18621,300,184
18622,300,184
18623,300,184
18624,300,184
18625,300,184
18626,300,184
18627,300,184
18628,300,184
18629,300,184
18630,300,184
18631,300,184
18632,300,184
18633,300,184
18634,300,184
18635,300,184
18636,300,184
18637,300,184
18638,300,184
18639,300,184
18640,300,184
18641,300,184
18642,300,184
18643,300,184
18644,300,184
18645,300,184
18646,300,184
18647,300,184
18648,300,184
18649,300,184
18650,300,184
18651,300,184
18652,300,184
18653,300,184
18654,300,184
18655,300,184
18656,300,184
18657,300,184
18658,300,184
18659,300,184
18660,300,184
18661,300,184
18662,300,184
18663,300,184
18664,300,184
18665,300,184
18666,300,185
18667,300,185
18668,300,185
18669,300,185
18670,300,185
18671,300,185
18672,300,185
18673,300,185
18674,300,185
18675,300,185
18676,300,185
18677,300,185
18678,300,185
18679,300,185
18680,300,185
18681,300,185
18682,300,185
18683,300,185
18684,300,185
18685,300,185
18686,300,185
18687,300,185
18688,300,185
18689,300,185
18690,300,185
18691,300,185
18692,300,185
18693,300,185
18694,300,185
18695,300,185
18696,300,185
18697,300,185
18698,300,185
18699,300,185
18700,300,185
18701,300,185
18702,300,185
18703,300,185
18704,300,185
18705,300,185
18706,300,185
18707,300,185
18708,300,185
18709,300,185
18710,300,185
18711,300,185
18712,300,185
18713,300,185
18714,300,185
18715,300,185
18716,300,185
18717,300,185
18718,300,185
18719,300,185
18720,300,185
18721,300,185
18722,300,185
18723,300,185
18724,300,185
18725,300,185
18726,300,185
18727,300,185
18728,300,185
18729,300,185
18730,300,185
18731,300,185
18732,300,185
18733,300,185
18734,300,185
18735,300,185
18736,300,185
18737,300,185
18738,300,185
18739,300,185
18740,300,185
18741,300,185
18742,300,185
18743,300,185
18744,300,185
18745,300,185
18746,300,185
18747,300,185
18748,300,185
18749,300,185
18750,300,185
18751,300,185
18752,300,185
18753,300,185
18754,300,185
18755,300,185
18756,300,185
18757,300,185
18758,300,185
18759,300,185
18760,300,185
18761,300,185
18762,300,185
18763,300,185
18764,300,185
18765,300,185
18766,300,185
18767,300,186
18768,300,186
18769,300,186
18770,300,186
18771,300,186
18772,300,186
18773,300,186
18774,300,186
18775,300,186
18776,300,186
18777,300,186
18778,300,186
18779,300,186
18780,300,186
18781,300,186
18782,300,186
18783,300,186
18784,300,186
18785,300,186
18786,300,186
18787,300,186
18788,300,186
18789,300,186
18790,300,186
18791,300,186
18792,300,186
18793,300,186
18794,300,186
18795,300,186
18796,300,186
18797,300,186
18798,300,186
18799,300,186
18800,300,186
18801,300,186
18802,300,186
18803,300,186
18804,300,186
18805,300,186
18806,300,186
18807,300,186
18808,300,186
18809,300,186
18810,300,186
18811,300,186
18812,300,186
18813,300,186
18814,300,186
18815,300,186
18816,300,186
18817,300,186
18818,300,186
18819,300,186
18820,300,186
18821,300,186
18822,300,186
18823,300,186
18824,300,186
18825,300,186
18826,300,186
18827,300,186
18828,300,186
18829,300,186
18830,300,186
18831,300,186
18832,300,186
18833,300,186
18834,300,186
18835,300,186
18836,300,186
18837,300,186
18838,300,186
18839,300,186
18840,300,186
18841,300,186
18842,300,186
18843,300,186
18844,300,186
18845,300,186
18846,300,186
18847,300,186
18848,300,186
18849,300,186
18850,300,186
18851,300,186
18852,300,186
18853,300,186
18854,300,186
18855,300,186
18856,300,186
18857,300,186
18858,300,186
18859,300,186
18860,300,186
18861,300,186
18862,300,186
18863,300,186
18864,300,186
18865,300,186
18866,300,186
18867,300,186
18868,300,187
18869,300,187
18870,300,187
18871,300,187
18872,300,187
18873,300,187
18874,300,187
18875,300,187
18876,300,187
18877,300,187
18878,300,187
18879,300,187
18880,300,187
18881,300,187
18882,300,187
18883,300,187
18884,300,187
18885,300,187
18886,300,187
18887,300,187
18888,300,187
18889,300,187
18890,300,187
18891,300,187
18892,300,187
18893,300,187
18894,300,187
18895,300,187
18896,300,187
18897,300,187
18898,300,187
18899,300,187
18900,300,187
18901,300,187
18902,300,187
18903,300,187
18904,300,187
18905,300,187
18906,300,187
18907,300,187
18908,300,187
18909,300,187
18910,300,187
18911,300,187
18912,300,187
18913,300,187
18914,300,187
18915,300,187
18916,300,187
18917,300,187
18918,300,187
18919,300,187
18920,300,187
18921,300,187
18922,300,187
18923,300,187
18924,300,187
18925,300,187
18926,300,187
18927,300,187
18928,300,187
18929,300,187
18930,300,187
18931,300,187
18932,300,187
18933,300,187
18934,300,187
18935,300,187
18936,300,187
18937,300,187
18938,300,187
18939,300,187
18940,300,187
18941,300,187
18942,300,187
18943,300,187
18944,300,187
18945,300,187
18946,300,187
18947,300,187
18948,300,187
18949,300,187
18950,300,187
18951,300,187
18952,300,187
18953,300,187
18954,300,187
18955,300,187
18956,300,187
18957,300,187
18958,300,187
18959,300,187
18960,300,187
18961,300,187
18962,300,187
18963,300,187
18964,300,187
18965,300,187
18966,300,187
18967,300,187
18968,300,187
18969,300,188
18970,300,188
18971,300,188
18972,300,188
18973,300,188
18974,300,188
18975,300,188
18976,300,188
18977,300,188
18978,300,188
18979,300,188
18980,300,188
18981,300,188
18982,300,188
18983,300,188
18984,300,188
18985,300,188
18986,300,188
18987,300,188
18988,300,188
18989,300,188
18990,300,188
18991,300,188
18992,300,188
18993,300,188
18994,300,188
18995,300,188
18996,300,188
18997,300,188
18998,300,188
18999,300,188
19000,300,188
19001,300,188
19002,300,188
19003,300,188
19004,300,188
19005,300,188
19006,300,188
19007,300,188
19008,300,188
19009,300,188
19010,300,188
19011,300,188
19012,300,188
19013,300,188
19014,300,188
19015,300,188
19016,300,188
19017,300,188
19018,300,188
19019,300,188
19020,300,188
19021,300,188
19022,300,188
19023,300,188
19024,300,188
19025,300,188
19026,300,188
19027,300,188
19028,300,188
19029,300,188
19030,300,188
19031,300,188
19032,300,188
19033,300,188
19034,300,188
19035,300,188
19036,300,188
19037,300,188
19038,300,188
19039,300,188
19040,300,188
19041,300,188
19042,300,188
19043,300,188
19044,300,188
19045,300,188
19046,300,188
19047,300,188
19048,300,188
19049,300,188
19050,300,188
19051,300,188
19052,300,188
19053,300,188
19054,300,188
19055,300,188
19056,300,188
19057,300,188
19058,300,188
19059,300,188
19060,300,188
19061,300,188
19062,300,188
19063,300,188
19064,300,188
19065,300,188
19066,300,188
19067,300,188
19068,300,188
19069,300,188
19070,300,189
19071,300,189
19072,300,189
19073,300,189
19074,300,189
19075,300,189
19076,300,189
19077,300,189
19078,300,189
19079,300,189
19080,300,189
19081,300,189
19082,300,189
19083,300,189
19084,300,189
19085,300,189
19086,300,189
19087,300,189
19088,300,189
19089,300,189
19090,300,189
19091,300,189
19092,300,189
19093,300,189
19094,300,189
19095,300,189
19096,300,189
19097,300,189
19098,300,189
19099,300,189
19100,300,189
19101,300,189
19102,300,189
19103,300,189
19104,300,189
19105,300,189
19106,300,189
19107,300,189
19108,300,189
19109,300,189
19110,300,189
19111,300,189
19112,300,189
19113,300,189
19114,300,189
19115,300,189
19116,300,189
19117,300,189
19118,300,189
19119,300,189
19120,300,189
19121,300,189
19122,300,189
19123,300,189
19124,300,189
19125,300,189
19126,300,189
19127,300,189
19128,300,189
19129,300,189
19130,300,189
19131,300,189
19132,300,189
19133,300,189
19134,300,189
19135,300,189
19136,300,189
19137,300,189
19138,300,189
19139,300,189
19140,300,189
19141,300,189
19142,300,189
19143,300,189
19144,300,189
19145,300,189
19146,300,189
19147,300,189
19148,300,189
19149,300,189
19150,300,189
19151,300,189
19152,300,189
19153,300,189
19154,300,189
19155,300,189
19156,300,189
19157,300,189
19158,300,189
19159,300,189
19160,300,189
19161,300,189
19162,300,189
19163,300,189
19164,300,189
19165,300,189
19166,300,189
19167,300,189
19168,300,189
19169,300,189
19170,300,189
19171,300,189
19172,300,190
19173,300,190
19174,300,190
19175,300,190
19176,300,190
19177,300,190
19178,300,190
19179,300,190
19180,300,190
19181,300,190
19182,300,190
19183,300,190
19184,300,190
19185,300,190
19186,300,190
19187,300,190
19188,300,190
19189,300,190
19190,300,190
19191,300,190
19192,300,190
19193,300,190
19194,300,190
19195,300,190
19196,300,190
19197,300,190
19198,300,190
19199,300,190
19200,300,190
19201,300,190
19202,300,190
19203,300,190
19204,300,190
19205,300,190
19206,300,190
19207,300,190
19208,300,190
19209,300,190
19210,300,190
19211,300,190
19212,300,190
19213,300,190
19214,300,190
19215,300,190
19216,300,190
19217,300,190
19218,300,190
19219,300,190
19220,300,190
19221,300,190
19222,300,190
19223,300,190
19224,300,190
19225,300,190
19226,300,190
19227,300,190
19228,300,190
19229,300,190
19230,300,190
19231,300,190
19232,300,190
19233,300,190
19234,300,190
19235,300,190
19236,300,190
19237,300,190
19238,300,190
19239,300,190
19240,300,190
19241,300,190
19242,300,190
19243,300,190
19244,300,190
19245,300,190
19246,300,190
19247,300,190
19248,300,190
19249,300,190
19250,300,190
19251,300,190
19252,300,190
19253,300,190
19254,300,190
19255,300,190
19256,300,190
19257,300,190
19258,300,190
19259,300,190
19260,300,190
19261,300,190
19262,300,190
19263,300,190
19264,300,190
19265,300,190
19266,300,190
19267,300,190
19268,300,190
19269,300,190
19270,300,190
19271,300,190
19272,300,190
19273,300,191
19274,300,191
19275,300,191
19276,300,191
19277,300,191
19278,300,191
19279,300,191
19280,300,191
19281,300,191
19282,300,191
19283,300,191
19284,300,191
19285,300,191
19286,300,191
19287,300,191
19288,300,191
19289,300,191
19290,300,191
19291,300,191
19292,300,191
19293,300,191
19294,300,191
19295,300,191
19296,300,191
19297,300,191
19298,300,191
19299,300,191
19300,300,191
19301,300,191
19302,300,191
19303,300,191
19304,300,191
19305,300,191
19306,300,191
19307,300,191
19308,300,191
19309,300,191
19310,300,191
19311,300,191
19312,300,191
19313,300,191
19314,300,191
19315,300,191
19316,300,191
