category,Relevant by ASReview LAB,Random relevant
13913,300,138
13914,300,138
13915,300,138
13916,300,138
13917,300,138
13918,300,138
13919,300,138
13920,300,138
13921,300,138
13922,300,138
13923,300,138
13924,300,138
13925,300,138
13926,300,138
13927,300,138
13928,300,138
13929,300,138
13930,300,138
13931,300,138
13932,300,138
13933,300,138
13934,300,138
13935,300,138
13936,300,138
13937,300,138
13938,300,138
13939,300,138
13940,300,138
13941,300,138
13942,300,138
13943,300,138
13944,300,138
13945,300,138
13946,300,138
13947,300,138
13948,300,138
13949,300,138
13950,300,138
13951,300,138
13952,300,138
13953,300,138
13954,300,138
13955,300,138
13956,300,138
13957,300,138
13958,300,138
13959,300,138
13960,300,138
13961,300,138
13962,300,138
13963,300,138
13964,300,138
13965,300,138
13966,300,138
13967,300,138
13968,300,138
13969,300,138
13970,300,138
13971,300,138
13972,300,138
13973,300,138
13974,300,138
13975,300,138
13976,300,138
13977,300,138
13978,300,138
13979,300,138
13980,300,138
13981,300,138
13982,300,138
13983,300,138
13984,300,138
13985,300,138
13986,300,138
13987,300,138
13988,300,138
13989,300,138
13990,300,139
13991,300,139
13992,300,139
13993,300,139
13994,300,139
13995,300,139
13996,300,139
13997,300,139
13998,300,139
13999,300,139
14000,300,139
14001,300,139
14002,300,139
14003,300,139
14004,300,139
14005,300,139
14006,300,139
14007,300,139
14008,300,139
14009,300,139
14010,300,139
14011,300,139
14012,300,139
14013,300,139
14014,300,139
14015,300,139
14016,300,139
14017,300,139
14018,300,139
14019,300,139
14020,300,139
14021,300,139
14022,300,139
14023,300,139
14024,300,139
14025,300,139
14026,300,139
14027,300,139
14028,300,139
14029,300,139
14030,300,139
14031,300,139
14032,300,139
14033,300,139
14034,300,139
14035,300,139
14036,300,139
14037,300,139
14038,300,139
14039,300,139
14040,300,139
14041,300,139
14042,300,139
14043,300,139
14044,300,139
14045,300,139
14046,300,139
14047,300,139
14048,300,139
14049,300,139
14050,300,139
14051,300,139
14052,300,139
14053,300,139
14054,300,139
14055,300,139
14056,300,139
14057,300,139
14058,300,139
14059,300,139
14060,300,139
14061,300,139
14062,300,139
14063,300,139
14064,300,139
14065,300,139
14066,300,139
14067,300,139
14068,300,139
14069,300,139
14070,300,139
14071,300,139
14072,300,139
14073,300,139
14074,300,139
14075,300,139
14076,300,139
14077,300,139
14078,300,139
14079,300,139
14080,300,139
14081,300,139
14082,300,139
14083,300,139
14084,300,139
14085,300,139
14086,300,139
14087,300,139
14088,300,139
14089,300,139
14090,300,139
14091,300,140
14092,300,140
14093,300,140
14094,300,140
14095,300,140
14096,300,140
14097,300,140
14098,300,140
14099,300,140
14100,300,140
14101,300,140
14102,300,140
14103,300,140
14104,300,140
14105,300,140
14106,300,140
14107,300,140
14108,300,140
14109,300,140
14110,300,140
14111,300,140
14112,300,140
14113,300,140
14114,300,140
14115,300,140
14116,300,140
14117,300,140
14118,300,140
14119,300,140
14120,300,140
14121,300,140
14122,300,140
14123,300,140
14124,300,140
14125,300,140
14126,300,140
14127,300,140
14128,300,140
14129,300,140
14130,300,140
14131,300,140
14132,300,140
14133,300,140
14134,300,140
14135,300,140
14136,300,140
14137,300,140
14138,300,140
14139,300,140
14140,300,140
14141,300,140
14142,300,140
14143,300,140
14144,300,140
14145,300,140
14146,300,140
14147,300,140
14148,300,140
14149,300,140
14150,300,140
14151,300,140
14152,300,140
14153,300,140
14154,300,140
14155,300,140
14156,300,140
14157,300,140
14158,300,140
14159,300,140
14160,300,140
14161,300,140
14162,300,140
14163,300,140
14164,300,140
14165,300,140
14166,300,140
14167,300,140
14168,300,140
14169,300,140
14170,300,140
14171,300,140
14172,300,140
14173,300,140
14174,300,140
14175,300,140
14176,300,140
14177,300,140
14178,300,140
14179,300,140
14180,300,140
14181,300,140
14182,300,140
14183,300,140
14184,300,140
14185,300,140
14186,300,140
14187,300,140
14188,300,140
14189,300,140
14190,300,140
14191,300,140
14192,300,141
14193,300,141
14194,300,141
14195,300,141
14196,300,141
14197,300,141
14198,300,141
14199,300,141
14200,300,141
14201,300,141
14202,300,141
14203,300,141
14204,300,141
14205,300,141
14206,300,141
14207,300,141
14208,300,141
14209,300,141
14210,300,141
14211,300,141
14212,300,141
14213,300,141
14214,300,141
14215,300,141
14216,300,141
14217,300,141
14218,300,141
14219,300,141
14220,300,141
14221,300,141
14222,300,141
14223,300,141
14224,300,141
14225,300,141
14226,300,141
14227,300,141
14228,300,141
14229,300,141
14230,300,141
14231,300,141
14232,300,141
14233,300,141
14234,300,141
14235,300,141
14236,300,141
14237,300,141
14238,300,141
14239,300,141
14240,300,141
14241,300,141
14242,300,141
14243,300,141
14244,300,141
14245,300,141
14246,300,141
14247,300,141
14248,300,141
14249,300,141
14250,300,141
14251,300,141
14252,300,141
14253,300,141
14254,300,141
14255,300,141
14256,300,141
14257,300,141
14258,300,141
14259,300,141
14260,300,141
14261,300,141
14262,300,141
14263,300,141
14264,300,141
14265,300,141
14266,300,141
14267,300,141
14268,300,141
14269,300,141
14270,300,141
14271,300,141
14272,300,141
14273,300,141
14274,300,141
14275,300,141
14276,300,141
14277,300,141
14278,300,141
14279,300,141
14280,300,141
14281,300,141
14282,300,141
14283,300,141
14284,300,141
14285,300,141
14286,300,141
14287,300,141
14288,300,141
14289,300,141
14290,300,141
14291,300,141
14292,300,141
14293,300,142
14294,300,142
14295,300,142
14296,300,142
14297,300,142
14298,300,142
14299,300,142
14300,300,142
14301,300,142
14302,300,142
14303,300,142
14304,300,142
14305,300,142
14306,300,142
14307,300,142
14308,300,142
14309,300,142
14310,300,142
14311,300,142
14312,300,142
14313,300,142
14314,300,142
14315,300,142
14316,300,142
14317,300,142
14318,300,142
14319,300,142
14320,300,142
14321,300,142
14322,300,142
14323,300,142
14324,300,142
14325,300,142
14326,300,142
14327,300,142
14328,300,142
14329,300,142
14330,300,142
14331,300,142
14332,300,142
14333,300,142
14334,300,142
14335,300,142
14336,300,142
14337,300,142
14338,300,142
14339,300,142
14340,300,142
14341,300,142
14342,300,142
14343,300,142
14344,300,142
14345,300,142
14346,300,142
14347,300,142
14348,300,142
14349,300,142
14350,300,142
14351,300,142
14352,300,142
14353,300,142
14354,300,142
14355,300,142
14356,300,142
14357,300,142
14358,300,142
14359,300,142
14360,300,142
14361,300,142
14362,300,142
14363,300,142
14364,300,142
14365,300,142
14366,300,142
14367,300,142
14368,300,142
14369,300,142
14370,300,142
14371,300,142
14372,300,142
14373,300,142
14374,300,142
14375,300,142
14376,300,142
14377,300,142
14378,300,142
14379,300,142
14380,300,142
14381,300,142
14382,300,142
14383,300,142
14384,300,142
14385,300,142
14386,300,142
14387,300,142
14388,300,142
14389,300,142
14390,300,142
14391,300,142
14392,300,142
14393,300,142
14394,300,143
14395,300,143
14396,300,143
14397,300,143
14398,300,143
14399,300,143
14400,300,143
14401,300,143
14402,300,143
14403,300,143
14404,300,143
14405,300,143
14406,300,143
14407,300,143
14408,300,143
14409,300,143
14410,300,143
14411,300,143
14412,300,143
14413,300,143
14414,300,143
14415,300,143
14416,300,143
14417,300,143
14418,300,143
14419,300,143
14420,300,143
14421,300,143
14422,300,143
14423,300,143
14424,300,143
14425,300,143
14426,300,143
14427,300,143
14428,300,143
14429,300,143
14430,300,143
14431,300,143
14432,300,143
14433,300,143
14434,300,143
14435,300,143
14436,300,143
14437,300,143
14438,300,143
14439,300,143
14440,300,143
14441,300,143
14442,300,143
14443,300,143
14444,300,143
14445,300,143
14446,300,143
14447,300,143
14448,300,143
14449,300,143
14450,300,143
14451,300,143
14452,300,143
14453,300,143
14454,300,143
14455,300,143
14456,300,143
14457,300,143
14458,300,143
14459,300,143
14460,300,143
14461,300,143
14462,300,143
14463,300,143
14464,300,143
14465,300,143
14466,300,143
14467,300,143
14468,300,143
14469,300,143
14470,300,143
14471,300,143
14472,300,143
14473,300,143
14474,300,143
14475,300,143
14476,300,143
14477,300,143
14478,300,143
14479,300,143
14480,300,143
14481,300,143
14482,300,143
14483,300,143
14484,300,143
14485,300,143
14486,300,143
14487,300,143
14488,300,143
14489,300,143
14490,300,143
14491,300,143
14492,300,143
14493,300,143
14494,300,143
14495,300,144
14496,300,144
14497,300,144
14498,300,144
14499,300,144
14500,300,144
14501,300,144
14502,300,144
14503,300,144
14504,300,144
14505,300,144
14506,300,144
14507,300,144
14508,300,144
14509,300,144
14510,300,144
14511,300,144
14512,300,144
14513,300,144
14514,300,144
14515,300,144
14516,300,144
14517,300,144
14518,300,144
14519,300,144
14520,300,144
14521,300,144
14522,300,144
14523,300,144
14524,300,144
14525,300,144
14526,300,144
14527,300,144
14528,300,144
14529,300,144
14530,300,144
14531,300,144
14532,300,144
14533,300,144
14534,300,144
14535,300,144
14536,300,144
14537,300,144
14538,300,144
14539,300,144
14540,300,144
14541,300,144
14542,300,144
14543,300,144
14544,300,144
14545,300,144
14546,300,144
14547,300,144
14548,300,144
14549,300,144
14550,300,144
14551,300,144
14552,300,144
14553,300,144
14554,300,144
14555,300,144
14556,300,144
14557,300,144
14558,300,144
14559,300,144
14560,300,144
14561,300,144
14562,300,144
14563,300,144
14564,300,144
14565,300,144
14566,300,144
14567,300,144
14568,300,144
14569,300,144
14570,300,144
14571,300,144
14572,300,144
14573,300,144
14574,300,144
14575,300,144
14576,300,144
14577,300,144
14578,300,144
14579,300,144
14580,300,144
14581,300,144
14582,300,144
14583,300,144
14584,300,144
14585,300,144
14586,300,144
14587,300,144
14588,300,144
14589,300,144
14590,300,144
14591,300,144
14592,300,144
14593,300,144
14594,300,144
14595,300,144
14596,300,145
14597,300,145
14598,300,145
14599,300,145
14600,300,145
14601,300,145
14602,300,145
14603,300,145
14604,300,145
14605,300,145
14606,300,145
14607,300,145
14608,300,145
14609,300,145
14610,300,145
14611,300,145
14612,300,145
14613,300,145
14614,300,145
14615,300,145
14616,300,145
14617,300,145
14618,300,145
14619,300,145
14620,300,145
14621,300,145
14622,300,145
14623,300,145
14624,300,145
14625,300,145
14626,300,145
14627,300,145
14628,300,145
14629,300,145
14630,300,145
14631,300,145
14632,300,145
14633,300,145
14634,300,145
14635,300,145
14636,300,145
14637,300,145
14638,300,145
14639,300,145
14640,300,145
14641,300,145
14642,300,145
14643,300,145
14644,300,145
14645,300,145
14646,300,145
14647,300,145
14648,300,145
14649,300,145
14650,300,145
14651,300,145
14652,300,145
14653,300,145
14654,300,145
14655,300,145
14656,300,145
14657,300,145
14658,300,145
14659,300,145
14660,300,145
14661,300,145
14662,300,145
14663,300,145
14664,300,145
14665,300,145
14666,300,145
14667,300,145
14668,300,145
14669,300,145
14670,300,145
14671,300,145
14672,300,145
14673,300,145
14674,300,145
14675,300,145
14676,300,145
14677,300,145
14678,300,145
14679,300,145
14680,300,145
14681,300,145
14682,300,145
14683,300,145
14684,300,145
14685,300,145
14686,300,145
14687,300,145
14688,300,145
14689,300,145
14690,300,145
14691,300,145
14692,300,145
14693,300,145
14694,300,145
14695,300,145
14696,300,145
14697,300,146
14698,300,146
14699,300,146
14700,300,146
14701,300,146
14702,300,146
14703,300,146
14704,300,146
14705,300,146
14706,300,146
14707,300,146
14708,300,146
14709,300,146
14710,300,146
14711,300,146
14712,300,146
14713,300,146
14714,300,146
14715,300,146
14716,300,146
14717,300,146
14718,300,146
14719,300,146
14720,300,146
14721,300,146
14722,300,146
14723,300,146
14724,300,146
14725,300,146
14726,300,146
14727,300,146
14728,300,146
14729,300,146
14730,300,146
14731,300,146
14732,300,146
14733,300,146
14734,300,146
14735,300,146
14736,300,146
14737,300,146
14738,300,146
14739,300,146
14740,300,146
14741,300,146
14742,300,146
14743,300,146
14744,300,146
14745,300,146
14746,300,146
14747,300,146
14748,300,146
14749,300,146
14750,300,146
14751,300,146
14752,300,146
14753,300,146
14754,300,146
14755,300,146
14756,300,146
14757,300,146
14758,300,146
14759,300,146
14760,300,146
14761,300,146
14762,300,146
14763,300,146
14764,300,146
14765,300,146
14766,300,146
14767,300,146
14768,300,146
14769,300,146
14770,300,146
14771,300,146
14772,300,146
14773,300,146
14774,300,146
14775,300,146
14776,300,146
14777,300,146
14778,300,146
14779,300,146
14780,300,146
14781,300,146
14782,300,146
14783,300,146
14784,300,146
14785,300,146
14786,300,146
14787,300,146
14788,300,146
14789,300,146
14790,300,146
14791,300,146
14792,300,146
14793,300,146
14794,300,146
14795,300,146
14796,300,146
14797,300,146
14798,300,147
14799,300,147
14800,300,147
14801,300,147
14802,300,147
14803,300,147
14804,300,147
14805,300,147
14806,300,147
14807,300,147
14808,300,147
14809,300,147
14810,300,147
14811,300,147
14812,300,147
14813,300,147
14814,300,147
14815,300,147
14816,300,147
14817,300,147
14818,300,147
14819,300,147
14820,300,147
14821,300,147
14822,300,147
14823,300,147
14824,300,147
14825,300,147
14826,300,147
14827,300,147
14828,300,147
14829,300,147
14830,300,147
14831,300,147
14832,300,147
14833,300,147
14834,300,147
14835,300,147
14836,300,147
14837,300,147
14838,300,147
14839,300,147
14840,300,147
14841,300,147
14842,300,147
14843,300,147
14844,300,147
14845,300,147
14846,300,147
14847,300,147
14848,300,147
14849,300,147
14850,300,147
14851,300,147
14852,300,147
14853,300,147
14854,300,147
14855,300,147
14856,300,147
14857,300,147
14858,300,147
14859,300,147
14860,300,147
14861,300,147
14862,300,147
14863,300,147
14864,300,147
14865,300,147
14866,300,147
14867,300,147
14868,300,147
14869,300,147
14870,300,147
14871,300,147
14872,300,147
14873,300,147
14874,300,147
14875,300,147
14876,300,147
14877,300,147
14878,300,147
14879,300,147
14880,300,147
14881,300,147
14882,300,147
14883,300,147
14884,300,147
14885,300,147
14886,300,147
14887,300,147
14888,300,147
14889,300,147
14890,300,147
14891,300,147
14892,300,147
14893,300,147
14894,300,147
14895,300,147
14896,300,147
14897,300,147
14898,300,147
14899,300,148
14900,300,148
14901,300,148
14902,300,148
14903,300,148
14904,300,148
14905,300,148
14906,300,148
14907,300,148
14908,300,148
14909,300,148
14910,300,148
14911,300,148
14912,300,148
14913,300,148
14914,300,148
14915,300,148
14916,300,148
14917,300,148
14918,300,148
14919,300,148
14920,300,148
14921,300,148
14922,300,148
14923,300,148
14924,300,148
14925,300,148
14926,300,148
14927,300,148
14928,300,148
14929,300,148
14930,300,148
14931,300,148
14932,300,148
14933,300,148
14934,300,148
14935,300,148
14936,300,148
14937,300,148
14938,300,148
14939,300,148
14940,300,148
14941,300,148
14942,300,148
14943,300,148
14944,300,148
14945,300,148
14946,300,148
14947,300,148
14948,300,148
14949,300,148
14950,300,148
14951,300,148
14952,300,148
14953,300,148
14954,300,148
14955,300,148
14956,300,148
14957,300,148
14958,300,148
14959,300,148
14960,300,148
14961,300,148
14962,300,148
14963,300,148
14964,300,148
14965,300,148
14966,300,148
14967,300,148
14968,300,148
14969,300,148
14970,300,148
14971,300,148
14972,300,148
14973,300,148
14974,300,148
14975,300,148
14976,300,148
14977,300,148
14978,300,148
14979,300,148
14980,300,148
14981,300,148
14982,300,148
14983,300,148
14984,300,148
14985,300,148
14986,300,148
14987,300,148
14988,300,148
14989,300,148
14990,300,148
14991,300,148
14992,300,148
14993,300,148
14994,300,148
14995,300,148
14996,300,148
14997,300,148
14998,300,148
14999,300,148
15000,300,149
15001,300,149
15002,300,149
15003,300,149
15004,300,149
15005,300,149
15006,300,149
15007,300,149
15008,300,149
15009,300,149
15010,300,149
15011,300,149
15012,300,149
15013,300,149
15014,300,149
15015,300,149
15016,300,149
15017,300,149
15018,300,149
15019,300,149
15020,300,149
15021,300,149
15022,300,149
15023,300,149
15024,300,149
15025,300,149
15026,300,149
15027,300,149
15028,300,149
15029,300,149
15030,300,149
15031,300,149
15032,300,149
15033,300,149
15034,300,149
15035,300,149
15036,300,149
15037,300,149
15038,300,149
15039,300,149
15040,300,149
15041,300,149
15042,300,149
15043,300,149
15044,300,149
15045,300,149
15046,300,149
15047,300,149
15048,300,149
15049,300,149
15050,300,149
15051,300,149
15052,300,149
15053,300,149
15054,300,149
15055,300,149
15056,300,149
15057,300,149
15058,300,149
15059,300,149
15060,300,149
15061,300,149
15062,300,149
15063,300,149
15064,300,149
15065,300,149
15066,300,149
15067,300,149
15068,300,149
15069,300,149
15070,300,149
15071,300,149
15072,300,149
15073,300,149
15074,300,149
15075,300,149
15076,300,149
15077,300,149
15078,300,149
15079,300,149
15080,300,149
15081,300,149
15082,300,149
15083,300,149
15084,300,149
15085,300,149
15086,300,149
15087,300,149
15088,300,149
15089,300,149
15090,300,149
15091,300,149
15092,300,149
15093,300,149
15094,300,149
15095,300,149
15096,300,149
15097,300,149
15098,300,149
15099,300,149
15100,300,149
15101,300,150
15102,300,150
15103,300,150
15104,300,150
15105,300,150
15106,300,150
15107,300,150
15108,300,150
15109,300,150
15110,300,150
15111,300,150
15112,300,150
15113,300,150
15114,300,150
15115,300,150
15116,300,150
15117,300,150
15118,300,150
15119,300,150
15120,300,150
15121,300,150
15122,300,150
15123,300,150
15124,300,150
15125,300,150
15126,300,150
15127,300,150
15128,300,150
15129,300,150
15130,300,150
15131,300,150
15132,300,150
15133,300,150
15134,300,150
15135,300,150
15136,300,150
15137,300,150
15138,300,150
15139,300,150
15140,300,150
15141,300,150
15142,300,150
15143,300,150
15144,300,150
15145,300,150
15146,300,150
15147,300,150
15148,300,150
15149,300,150
15150,300,150
15151,300,150
15152,300,150
15153,300,150
15154,300,150
15155,300,150
15156,300,150
15157,300,150
15158,300,150
15159,300,150
15160,300,150
15161,300,150
15162,300,150
15163,300,150
15164,300,150
15165,300,150
15166,300,150
15167,300,150
15168,300,150
15169,300,150
15170,300,150
15171,300,150
15172,300,150
15173,300,150
15174,300,150
15175,300,150
15176,300,150
15177,300,150
15178,300,150
15179,300,150
15180,300,150
15181,300,150
15182,300,150
15183,300,150
15184,300,150
15185,300,150
15186,300,150
15187,300,150
15188,300,150
15189,300,150
15190,300,150
15191,300,150
15192,300,150
15193,300,150
15194,300,150
15195,300,150
15196,300,150
15197,300,150
15198,300,150
15199,300,150
15200,300,150
15201,300,150
15202,300,151
15203,300,151
15204,300,151
15205,300,151
15206,300,151
15207,300,151
15208,300,151
15209,300,151
15210,300,151
15211,300,151
15212,300,151
15213,300,151
15214,300,151
15215,300,151
15216,300,151
15217,300,151
15218,300,151
15219,300,151
15220,300,151
15221,300,151
15222,300,151
15223,300,151
15224,300,151
15225,300,151
15226,300,151
15227,300,151
15228,300,151
15229,300,151
15230,300,151
15231,300,151
15232,300,151
15233,300,151
15234,300,151
15235,300,151
15236,300,151
15237,300,151
15238,300,151
15239,300,151
15240,300,151
15241,300,151
15242,300,151
15243,300,151
15244,300,151
15245,300,151
15246,300,151
15247,300,151
15248,300,151
15249,300,151
15250,300,151
15251,300,151
15252,300,151
15253,300,151
15254,300,151
15255,300,151
15256,300,151
15257,300,151
15258,300,151
15259,300,151
15260,300,151
15261,300,151
15262,300,151
15263,300,151
15264,300,151
15265,300,151
15266,300,151
15267,300,151
15268,300,151
15269,300,151
15270,300,151
15271,300,151
15272,300,151
15273,300,151
15274,300,151
15275,300,151
15276,300,151
15277,300,151
15278,300,151
15279,300,151
15280,300,151
15281,300,151
15282,300,151
15283,300,151
15284,300,151
15285,300,151
15286,300,151
15287,300,151
15288,300,151
15289,300,151
15290,300,151
15291,300,151
15292,300,151
15293,300,151
15294,300,151
15295,300,151
15296,300,151
15297,300,151
15298,300,151
15299,300,151
15300,300,151
15301,300,151
15302,300,151
15303,300,152
15304,300,152
15305,300,152
15306,300,152
15307,300,152
15308,300,152
15309,300,152
15310,300,152
15311,300,152
15312,300,152
15313,300,152
15314,300,152
15315,300,152
15316,300,152
15317,300,152
15318,300,152
15319,300,152
15320,300,152
15321,300,152
15322,300,152
15323,300,152
15324,300,152
15325,300,152
15326,300,152
15327,300,152
15328,300,152
15329,300,152
15330,300,152
15331,300,152
15332,300,152
15333,300,152
15334,300,152
15335,300,152
15336,300,152
15337,300,152
15338,300,152
15339,300,152
15340,300,152
15341,300,152
15342,300,152
15343,300,152
15344,300,152
15345,300,152
15346,300,152
15347,300,152
15348,300,152
15349,300,152
15350,300,152
15351,300,152
15352,300,152
15353,300,152
15354,300,152
15355,300,152
15356,300,152
15357,300,152
15358,300,152
15359,300,152
15360,300,152
15361,300,152
15362,300,152
15363,300,152
15364,300,152
15365,300,152
15366,300,152
15367,300,152
15368,300,152
15369,300,152
15370,300,152
15371,300,152
15372,300,152
15373,300,152
15374,300,152
15375,300,152
15376,300,152
15377,300,152
15378,300,152
15379,300,152
15380,300,152
15381,300,152
15382,300,152
15383,300,152
15384,300,152
15385,300,152
15386,300,152
15387,300,152
15388,300,152
15389,300,152
15390,300,152
15391,300,152
15392,300,152
15393,300,152
15394,300,152
15395,300,152
15396,300,152
15397,300,152
15398,300,152
15399,300,152
15400,300,152
15401,300,152
15402,300,152
15403,300,152
15404,300,153
15405,300,153
15406,300,153
15407,300,153
15408,300,153
15409,300,153
15410,300,153
15411,300,153
15412,300,153
15413,300,153
15414,300,153
15415,300,153
15416,300,153
15417,300,153
15418,300,153
15419,300,153
15420,300,153
15421,300,153
15422,300,153
15423,300,153
15424,300,153
15425,300,153
15426,300,153
15427,300,153
15428,300,153
15429,300,153
15430,300,153
15431,300,153
15432,300,153
15433,300,153
15434,300,153
15435,300,153
15436,300,153
15437,300,153
15438,300,153
15439,300,153
15440,300,153
15441,300,153
15442,300,153
15443,300,153
15444,300,153
15445,300,153
15446,300,153
15447,300,153
15448,300,153
15449,300,153
15450,300,153
15451,300,153
15452,300,153
15453,300,153
15454,300,153
15455,300,153
15456,300,153
15457,300,153
15458,300,153
15459,300,153
15460,300,153
15461,300,153
15462,300,153
15463,300,153
15464,300,153
15465,300,153
15466,300,153
15467,300,153
15468,300,153
15469,300,153
15470,300,153
15471,300,153
15472,300,153
15473,300,153
15474,300,153
15475,300,153
15476,300,153
15477,300,153
15478,300,153
15479,300,153
15480,300,153
15481,300,153
15482,300,153
15483,300,153
15484,300,153
15485,300,153
15486,300,153
15487,300,153
15488,300,153
15489,300,153
15490,300,153
15491,300,153
15492,300,153
15493,300,153
15494,300,153
15495,300,153
15496,300,153
15497,300,153
15498,300,153
15499,300,153
15500,300,153
15501,300,153
15502,300,153
15503,300,153
15504,300,153
15505,300,154
15506,300,154
15507,300,154
15508,300,154
15509,300,154
15510,300,154
15511,300,154
15512,300,154
15513,300,154
15514,300,154
15515,300,154
15516,300,154
15517,300,154
15518,300,154
15519,300,154
15520,300,154
15521,300,154
15522,300,154
15523,300,154
15524,300,154
15525,300,154
15526,300,154
15527,300,154
15528,300,154
15529,300,154
15530,300,154
15531,300,154
15532,300,154
15533,300,154
15534,300,154
15535,300,154
15536,300,154
15537,300,154
15538,300,154
15539,300,154
15540,300,154
15541,300,154
15542,300,154
15543,300,154
15544,300,154
15545,300,154
15546,300,154
15547,300,154
15548,300,154
15549,300,154
15550,300,154
15551,300,154
15552,300,154
15553,300,154
15554,300,154
15555,300,154
15556,300,154
15557,300,154
15558,300,154
15559,300,154
15560,300,154
15561,300,154
15562,300,154
15563,300,154
15564,300,154
15565,300,154
15566,300,154
15567,300,154
15568,300,154
15569,300,154
15570,300,154
15571,300,154
15572,300,154
15573,300,154
15574,300,154
15575,300,154
15576,300,154
15577,300,154
15578,300,154
15579,300,154
15580,300,154
15581,300,154
15582,300,154
15583,300,154
15584,300,154
15585,300,154
15586,300,154
15587,300,154
15588,300,154
15589,300,154
15590,300,154
15591,300,154
15592,300,154
15593,300,154
15594,300,154
15595,300,154
15596,300,154
15597,300,154
15598,300,154
15599,300,154
15600,300,154
15601,300,154
15602,300,154
15603,300,154
15604,300,154
15605,300,154
15606,300,155
15607,300,155
15608,300,155
15609,300,155
15610,300,155
15611,300,155
15612,300,155
15613,300,155
15614,300,155
15615,300,155
15616,300,155
15617,300,155
15618,300,155
15619,300,155
15620,300,155
15621,300,155
15622,300,155
15623,300,155
15624,300,155
15625,300,155
15626,300,155
15627,300,155
15628,300,155
15629,300,155
15630,300,155
15631,300,155
15632,300,155
15633,300,155
15634,300,155
15635,300,155
15636,300,155
15637,300,155
15638,300,155
15639,300,155
15640,300,155
15641,300,155
15642,300,155
15643,300,155
15644,300,155
15645,300,155
15646,300,155
15647,300,155
15648,300,155
15649,300,155
15650,300,155
15651,300,155
15652,300,155
15653,300,155
15654,300,155
15655,300,155
15656,300,155
15657,300,155
15658,300,155
15659,300,155
15660,300,155
15661,300,155
15662,300,155
15663,300,155
15664,300,155
15665,300,155
15666,300,155
15667,300,155
15668,300,155
15669,300,155
15670,300,155
15671,300,155
15672,300,155
15673,300,155
15674,300,155
15675,300,155
15676,300,155
15677,300,155
15678,300,155
15679,300,155
15680,300,155
15681,300,155
15682,300,155
15683,300,155
15684,300,155
15685,300,155
15686,300,155
15687,300,155
15688,300,155
15689,300,155
15690,300,155
15691,300,155
15692,300,155
15693,300,155
15694,300,155
15695,300,155
15696,300,155
15697,300,155
15698,300,155
15699,300,155
15700,300,155
15701,300,155
15702,300,155
15703,300,155
15704,300,155
15705,300,155
15706,300,155
15707,300,156
15708,300,156
15709,300,156
15710,300,156
15711,300,156
15712,300,156
15713,300,156
15714,300,156
15715,300,156
15716,300,156
15717,300,156
15718,300,156
15719,300,156
15720,300,156
15721,300,156
15722,300,156
15723,300,156
15724,300,156
15725,300,156
15726,300,156
15727,300,156
15728,300,156
15729,300,156
15730,300,156
15731,300,156
15732,300,156
15733,300,156
15734,300,156
15735,300,156
15736,300,156
15737,300,156
15738,300,156
15739,300,156
15740,300,156
15741,300,156
15742,300,156
15743,300,156
15744,300,156
15745,300,156
15746,300,156
15747,300,156
15748,300,156
15749,300,156
15750,300,156
15751,300,156
15752,300,156
15753,300,156
15754,300,156
15755,300,156
15756,300,156
15757,300,156
15758,300,156
15759,300,156
15760,300,156
15761,300,156
15762,300,156
15763,300,156
15764,300,156
15765,300,156
15766,300,156
15767,300,156
15768,300,156
15769,300,156
15770,300,156
15771,300,156
15772,300,156
15773,300,156
15774,300,156
15775,300,156
15776,300,156
15777,300,156
15778,300,156
15779,300,156
15780,300,156
15781,300,156
15782,300,156
15783,300,156
15784,300,156
15785,300,156
15786,300,156
15787,300,156
15788,300,156
15789,300,156
15790,300,156
15791,300,156
15792,300,156
15793,300,156
15794,300,156
15795,300,156
15796,300,156
15797,300,156
15798,300,156
15799,300,156
15800,300,156
15801,300,156
15802,300,156
15803,300,156
15804,300,156
15805,300,156
15806,300,156
15807,300,156
15808,300,157
15809,300,157
15810,300,157
15811,300,157
15812,300,157
15813,300,157
15814,300,157
15815,300,157
15816,300,157
15817,300,157
15818,300,157
15819,300,157
15820,300,157
15821,300,157
15822,300,157
15823,300,157
15824,300,157
15825,300,157
15826,300,157
15827,300,157
15828,300,157
15829,300,157
15830,300,157
15831,300,157
15832,300,157
15833,300,157
15834,300,157
15835,300,157
15836,300,157
15837,300,157
15838,300,157
15839,300,157
15840,300,157
15841,300,157
15842,300,157
15843,300,157
15844,300,157
15845,300,157
15846,300,157
15847,300,157
15848,300,157
15849,300,157
15850,300,157
15851,300,157
15852,300,157
15853,300,157
15854,300,157
15855,300,157
15856,300,157
15857,300,157
15858,300,157
15859,300,157
15860,300,157
15861,300,157
15862,300,157
15863,300,157
15864,300,157
15865,300,157
15866,300,157
15867,300,157
15868,300,157
15869,300,157
15870,300,157
15871,300,157
15872,300,157
15873,300,157
15874,300,157
15875,300,157
15876,300,157
15877,300,157
15878,300,157
15879,300,157
15880,300,157
15881,300,157
15882,300,157
15883,300,157
15884,300,157
15885,300,157
15886,300,157
15887,300,157
15888,300,157
15889,300,157
15890,300,157
15891,300,157
15892,300,157
15893,300,157
15894,300,157
15895,300,157
15896,300,157
15897,300,157
15898,300,157
15899,300,157
15900,300,157
15901,300,157
15902,300,157
15903,300,157
15904,300,157
15905,300,157
15906,300,157
15907,300,157
15908,300,157
15909,300,158
